소득,연령,신용대출총잔액,장기보험사고접수건수,월납보험료,보험유지기간,리볼빙건수,현금서비스합계,대출한도소진율,은행계좌유지기간,신용카드일시불이용률,자동차사고접수건수,대출금액,금리,신용스코어,최근6개월내미상환대출총건수,대출유입경로,연체해제일로부터의기간,연체여부
50000000,59,49726,2,116270,82,5,13735,0,8694,17,0,3000000,9.16,718,1,모바일앱,99999,0
32000000,60,23538,6,426660,107,2,2700,0,3736,27,1,11000000,9.16,777,2,모바일앱,99999,0
48800000,58,62520,10,346180,203,0,0,0,7879,79,0,16920000,9.16,766,1,모바일앱,99999,0
48800000,37,20000,7,85340,156,0,0,0,2298,32,0,15000000,10.82,719,1,모바일앱,99999,0
24000000,52,16937,1,53800,143,5,15400,0,8000,21,1,3000000,7.61,741,0,모바일앱,99999,0
50000000,49,17000,6,86410,168,0,0,100,7606,100,0,3000000,8.07,894,1,모바일앱,99999,0
30400000,40,15762,0,77100,79,2,0,0,855,70,0,8160000,10.82,777,0,모바일앱,99999,0
28800000,31,11332,7,199620,69,2,0,0,3353,93,0,6000000,10.82,715,0,모바일앱,217,1
24800000,54,51937,0,179150,102,1,400,0,5922,100,0,3760000,10.82,761,3,모바일앱,99999,1
31200000,52,1124,12,159120,159,2,0,96.77,8666,71,0,5000000,7.44,883,0,모바일앱,99999,0
49600000,55,20000,52,126740,180,0,0,97.64,5673,59,0,25000000,7.52,931,0,모바일앱,99999,0
35200000,48,25020,14,83310,43,5,7438,93.48,9565,23,0,11660000,9.11,751,1,모바일앱,99999,0
31200000,40,0,1,109590,111,0,0,100,5132,66,0,10000000,7.44,945,0,모바일앱,99999,0
22400000,40,17248,5,110990,102,5,9237,95.95,5599,17,0,4600000,9.11,751,0,모바일앱,99999,0
29600000,41,18000,0,121090,128,1,0,86.26,6042,69,0,25000000,7.52,936,0,모바일앱,99999,0
36000000,44,47773,9,2091710,169,0,0,99.5,7782,45,1,4740000,7.5,836,0,홈페이지,99999,0
29600000,53,20153,3,327200,197,0,0,86.78,4843,71,1,15000000,7.44,847,0,모바일웹,99999,0
25600000,39,0,,226290,150,0,0,100,4570,88,,3000000,7.72,951,0,모바일앱,99999,0
19200000,41,7783,0,150000,35,0,0,0,4364,4,0,4000000,9.17,833,1,모바일앱,99999,0
24800000,43,0,4,432820,90,0,0,100,6711,0,0,5000000,8.59,945,0,모바일앱,99999,0
22400000,39,38774,0,294280,163,4,0,96.65,4520,43,0,6790000,9.17,814,0,모바일앱,99999,0
50000000,49,164245,2,381090,186,1,0,99.81,8379,98,0,3000000,8.13,851,2,모바일앱,99999,0
28000000,43,33368,0,60330,143,2,10718,0,9248,5,0,5360000,7.61,742,0,모바일웹,99999,0
24800000,38,1500,14,146810,75,1,0,0,4835,92,0,16000000,9.17,933,0,모바일앱,99999,0
25600000,44,50510,2,394000,22,1,0,0,1188,72,0,3000000,10.82,798,2,모바일앱,99999,0
40000000,52,23544,6,162580,119,1,700,0,672,72,0,10990000,10.82,788,0,홈페이지,99999,0
21600000,42,22547,11,104380,148,2,850,0,2168,48,0,3370000,10.82,723,0,모바일앱,99999,0
18400000,37,0,15,77530,96,0,0,0,3032,0,0,3000000,10.82,746,0,모바일앱,99999,0
24000000,41,60486,4,217860,134,2,500,0,4505,50,0,2000000,8.19,777,0,모바일앱,99999,0
19200000,45,22399,4,201660,142,1,570,0,3037,40,0,6830000,9.16,741,0,홈페이지,99999,0
20800000,43,8120,0,65510,96,0,0,0,3835,29,0,2000000,10.82,742,0,모바일웹,951,0
27200000,42,31371,0,286900,89,2,0,0,6678,69,0,3000000,7.61,774,0,모바일앱,99999,0
40800000,41,18002,3,508680,151,5,18800,0,3870,27,0,12950000,8.19,788,0,모바일앱,99999,0
44800000,36,100000,17,255420,161,0,0,0,4078,91,0,3000000,7.15,847,0,모바일앱,99999,0
50000000,55,21000,6,336590,203,0,0,0,8937,66,1,20520000,8.26,870,2,모바일앱,99999,0
20800000,39,0,1,203160,85,0,0,100,4269,79,1,3250000,8.2,953,0,모바일앱,99999,0
44000000,46,32370,6,67170,164,1,0,0,5706,58,0,12370000,10.82,742,0,홈페이지,99999,1
29600000,52,0,4,155850,164,0,0,0,1565,0,0,20350000,8.19,860,0,모바일앱,99999,0
33600000,40,6000,17,311230,85,1,0,0,7236,85,0,10000000,7.61,870,1,모바일앱,99999,0
44000000,40,58500,1,121570,64,1,0,0,3785,69,0,3000000,10.82,805,3,모바일앱,99999,0
30400000,43,34463,5,243650,60,1,0,0,4369,74,2,7000000,10.82,774,0,모바일앱,959,1
21600000,36,17760,7,67570,73,0,0,0,3983,92,0,15000000,7.61,819,0,모바일앱,99999,0
50000000,23,22000,2,401800,36,2,0,0,1208,76,0,10200000,10.82,753,3,모바일웹,99999,0
31200000,55,50000,1,59550,162,0,0,65.27,8508,79,0,25000000,7.12,949,0,모바일앱,99999,0
50000000,38,4559,2,180840,34,0,0,0,2849,83,0,3000000,10.82,745,1,모바일앱,99999,0
39200000,40,20000,1,208940,82,0,0,0,4376,100,0,5000000,7.61,820,1,모바일앱,99999,0
19200000,41,24807,20,114160,137,0,0,0,2385,0,0,2151000,9.16,772,1,모바일앱,99999,0
19200000,38,10016,2,419970,53,3,1580,0,1679,31,0,5000000,9.16,734,0,모바일앱,949,1
32000000,39,0,2,70380,123,0,0,0,4010,42,0,20000000,7.61,908,0,모바일앱,99999,1
38400000,48,0,2,232200,135,0,0,98.71,3543,80,0,15000000,9.17,985,0,모바일앱,99999,0
21600000,39,31481,8,84780,104,3,6620,0,2462,46,0,3000000,9.16,755,0,홈페이지,99999,1
18400000,41,19262,7,125570,83,2,0,0,8485,100,0,8000000,8.19,839,2,모바일앱,99999,0
32800000,50,12540,2,199530,98,1,0,0,1861,62,0,19000000,8.19,846,0,모바일앱,99999,0
36000000,38,18400,3,76270,87,3,24000,0,5521,15,0,1500000,8.19,765,0,모바일앱,99999,0
50000000,37,45932,1,140920,182,0,0,0,5864,98,0,7000000,8.26,959,0,홈페이지,99999,0
50000000,50,26681,4,978070,27,1,0,0,9525,69,0,5000000,8.13,787,0,모바일앱,99999,0
23200000,29,13479,13,151170,140,4,10800,0,3016,19,0,3000000,10.82,756,1,모바일앱,99999,1
28000000,34,19633,26,30550,160,1,0,0,3857,53,0,8850000,8.19,801,0,모바일앱,99999,0
38400000,39,0,2,199570,132,0,0,99.75,6076,94,0,25000000,7.11,969,0,홈페이지,99999,0
32000000,48,0,3,1121810,181,0,0,94.86,7769,95,0,5000000,7.19,956,1,모바일앱,99999,0
21600000,42,2850,4,84980,27,0,0,0,3995,53,0,13000000,9.17,814,2,모바일앱,99999,0
40000000,48,26042,13,855470,165,3,0,99.98,7843,67,0,20000000,8.59,811,0,홈페이지,99999,0
35200000,44,41883,9,276740,119,0,0,42.31,7312,87,0,1000000,7.44,869,2,모바일앱,99999,0
41600000,52,35131,11,102360,158,1,0,0,10379,16,2,10000000,7.61,759,1,모바일앱,99999,0
16000000,26,18978,1,41420,140,3,7300,0,3071,42,0,3000000,9.16,750,0,모바일웹,99999,0
21600000,41,39900,3,129620,85,0,0,98.68,6620,78,0,12500000,8.26,922,1,모바일앱,99999,0
44800000,47,0,18,150490,189,0,0,98.37,3975,79,0,5000000,7.52,951,1,모바일앱,99999,0
25600000,40,11102,1,77810,112,3,0,0,5220,87,1,3000000,7.61,800,2,모바일앱,99999,0
32800000,52,24000,0,70000,144,0,0,78.21,9171,62,0,23000000,7.19,894,1,모바일웹,99999,0
26400000,37,15165,1,247150,63,2,200,0,5293,75,0,3000000,7.61,799,2,모바일앱,99999,0
21600000,47,36117,0,563110,163,1,0,0,7881,65,0,9310000,7.61,800,0,모바일앱,99999,0
40800000,53,6806,0,250000,141,4,21900,0,3627,14,0,3000000,10.82,788,1,모바일앱,99999,0
33600000,38,0,0,69000,97,0,0,0,2704,89,0,25000000,8.59,840,1,모바일앱,99999,0
27200000,41,0,7,63240,66,0,0,0,7374,0,0,18700000,8.19,848,0,모바일앱,99999,1
16800000,54,9300,11,234050,158,0,0,0,4723,67,0,3000000,7.28,846,0,모바일앱,99999,0
16000000,42,42788,1,96560,167,2,0,96.59,8150,96,0,3000000,8.59,793,0,모바일앱,99999,0
37600000,44,37083,14,321580,131,1,0,0,6017,69,0,9000000,10.82,716,0,모바일앱,99999,0
19200000,39,25000,0,50000,171,0,0,100,5906,81,0,10000000,7.44,949,0,모바일웹,99999,0
27200000,50,60000,7,358710,54,0,0,99.57,7985,100,0,11000000,9.17,787,2,모바일앱,99999,0
45600000,41,25669,4,64680,116,3,0,0,7488,60,1,5000000,8.19,787,2,모바일앱,99999,1
17600000,38,35186,5,130730,145,2,0,0,5593,73,0,3000000,10.82,739,2,모바일웹,99999,1
50000000,43,0,2,292250,51,0,0,60.37,3657,83,0,8300000,8.59,910,0,모바일앱,99999,0
32000000,37,3642,0,58110,36,2,0,0,1960,21,0,3000000,10.82,753,0,모바일앱,99999,0
20000000,34,46243,2,38780,161,0,0,0,2472,64,0,3000000,10.82,744,1,모바일앱,99999,0
28000000,67,6807,2,143250,121,4,11370,0,2678,15,0,7340000,9.16,788,0,홈페이지,99999,1
24800000,51,4750,7,214420,147,0,0,88.67,4743,76,0,5000000,9.17,930,1,모바일앱,99999,0
30400000,49,57535,0,250490,139,3,0,0,10795,85,1,5000000,7.28,769,0,모바일앱,99999,0
50000000,41,2000,5,858370,173,0,0,0,5305,103,1,1000000,7.61,856,1,모바일앱,99999,0
26400000,40,65463,31,927420,166,0,0,0,7500,70,0,3000000,7.61,776,1,모바일앱,99999,1
50000000,37,98000,102,354800,31,0,0,0,4094,100,0,1000000,7.15,909,0,모바일앱,99999,0
50000000,41,2000,5,858370,173,0,0,0,5305,103,1,1000000,7.61,856,1,모바일앱,99999,0
50000000,51,56529,12,435960,158,4,0,0,6639,70,0,3000000,8.19,754,0,모바일앱,99999,0
40000000,39,0,0,315570,97,1,300,0,1110,40,0,1500000,9.16,908,0,모바일앱,99999,0
50000000,46,0,8,2916020,181,0,0,0,5590,90,0,1000000,7.28,995,0,홈페이지,99999,0
50000000,45,127000,17,1191650,233,0,0,0,7676,91,0,1010000,7.15,870,0,모바일웹,99999,0
50000000,41,2000,5,858370,173,0,0,0,5302,103,1,1000000,7.28,856,0,모바일웹,99999,0
50000000,43,86000,0,330000,193,0,0,0,7778,79,3,1000000,7.15,962,0,모바일웹,99999,0
50000000,32,0,8,411240,112,0,0,0,3444,100,0,1000000,7.61,976,0,모바일웹,99999,0
50000000,41,0,5,858370,173,0,0,0,5301,103,1,1000000,7.28,995,0,모바일웹,99999,0
50000000,42,143990,47,813470,196,0,0,0,5951,85,1,1000000,7.15,909,0,모바일웹,99999,0
47200000,41,85900,1,224340,125,0,0,0,5268,100,0,1100000,7.15,872,1,모바일웹,99999,0
37600000,39,58000,0,429350,177,0,0,0,5847,63,0,5000000,7.28,936,0,모바일웹,99999,0
50000000,38,0,0,639280,112,0,0,0,3901,96,0,1000000,7.15,969,0,모바일웹,99999,0
48000000,38,0,2,176290,73,0,0,0,5100,98,0,3000000,7.28,995,0,모바일웹,99999,0
33600000,43,49200,3,246740,223,0,0,94.57,6533,100,0,25000000,7.45,872,2,홈페이지,99999,0
50000000,45,124000,17,1191650,233,0,0,0,7675,91,0,3000000,7.15,909,0,모바일웹,99999,0
19200000,34,8069,24,174370,156,0,0,97.85,3641,71,0,15000000,7.52,854,1,모바일앱,99999,0
37600000,42,60000,0,61680,107,0,0,93.24,4707,97,0,10000000,7.45,896,1,홈페이지,99999,0
50000000,46,0,8,2916020,181,0,0,0,5586,88,0,1000000,7.28,995,0,홈페이지,99999,0
50000000,41,0,5,858370,173,0,0,0,5301,103,1,1000000,7.28,995,0,모바일웹,99999,0
50000000,39,108206,2,621330,134,0,0,0,5357,89,2,1000000,7.61,814,0,모바일웹,99999,0
50000000,34,100000,0,302190,88,0,0,0,3150,100,0,1000000,7.61,890,0,모바일웹,99999,0
34400000,42,17839,3,134720,92,0,0,82.42,7645,61,0,20000000,7.12,875,1,모바일앱,99999,0
0,44,41883,9,276740,119,0,0,0,7312,87,0,10000000,7.44,869,2,모바일앱,99999,0
24000000,38,0,34,245540,162,0,0,96.25,6784,69,0,5000000,7.44,872,2,모바일앱,99999,0
16800000,64,21181,3,130950,157,1,0,90.09,6453,91,0,8000000,7.5,847,0,모바일앱,99999,0
28800000,47,20000,8,388830,102,2,0,93.42,8459,82,0,25000000,7.45,928,1,모바일앱,99999,0
24000000,34,3833,1,109570,48,0,0,0,4669,85,0,17000000,7.5,959,0,모바일앱,99999,0
48800000,41,0,0,88170,99,0,0,0,7787,83,0,25000000,8.13,969,0,모바일앱,99999,0
46400000,50,0,2,74000,134,2,880,95.83,1855,54,0,1000000,9.17,857,0,모바일앱,99999,0
41600000,47,34910,0,430190,66,0,0,95.62,3010,45,0,10930000,8.26,837,1,모바일앱,99999,0
50000000,46,66500,0,210770,104,0,0,99.12,7680,81,0,20000000,7.06,959,0,홈페이지,99999,0
23200000,50,0,1,84560,165,1,50,100,7472,75,0,3000000,7.52,837,0,모바일앱,99999,1
49600000,55,20000,52,126740,180,0,0,97.64,5672,59,0,25000000,7.52,931,0,모바일앱,99999,0
18400000,49,12069,17,142800,81,0,0,67.15,9443,75,0,22000000,8.13,909,0,홈페이지,99999,0
27200000,34,0,4,529660,145,0,0,100,3964,71,0,5000000,8.59,956,1,모바일앱,99999,0
25600000,45,20000,13,97660,158,0,0,90.91,4062,16,0,18000000,8.59,949,0,모바일웹,99999,1
42400000,44,0,,57040,104,2,0,0,4597,73,,4000000,8.32,949,0,모바일앱,99999,0
31200000,32,0,0,273660,141,0,0,0,3432,54,0,18000000,9.17,918,0,모바일앱,99999,0
33600000,45,0,37,261190,125,0,0,98.03,3997,0,0,25000000,8.59,907,0,모바일앱,99999,0
33600000,44,19949,5,64200,82,1,0,96.97,9368,92,0,2000000,8.13,847,0,모바일앱,99999,0
25600000,40,11383,0,80350,123,1,0,98.06,6107,77,0,1000000,8.59,810,1,모바일앱,99999,0
23200000,42,0,12,325080,162,0,0,0,5734,67,2,7000000,8.26,907,0,모바일앱,99999,0
23200000,49,0,2,154840,178,0,0,97.92,2302,95,0,5000000,7.52,969,0,모바일앱,99999,0
20800000,36,0,2,151220,42,0,0,0,3459,30,0,10000000,8.59,890,0,모바일앱,99999,0
12000000,33,5448,2,90150,73,1,2600,90,4285,5,0,1000000,9.17,801,0,모바일앱,99999,0
34400000,43,34800,4,169040,113,0,0,92.71,6720,59,0,16170000,9.17,877,1,모바일앱,99999,1
37600000,53,2387,20,191180,92,1,0,91.74,7921,72,2,10000000,7.52,883,0,홈페이지,99999,0
40000000,44,0,0,106960,194,0,0,98.78,3151,0,0,10000000,9.17,945,0,모바일앱,99999,0
36800000,42,53025,2,123300,157,1,0,98.59,4241,106,0,11000000,7.52,847,0,홈페이지,99999,0
50000000,64,30000,23,56870,166,1,5000,100,13755,26,0,25000000,8.26,800,0,모바일앱,99999,0
48000000,42,0,12,696560,159,1,0,99.84,2683,58,0,5000000,9.17,972,0,모바일앱,99999,0
36800000,52,18590,0,114020,102,1,0,71.79,10151,31,0,20000000,8.59,884,0,모바일웹,99999,0
25600000,49,81787,2,170360,168,0,0,92.5,7849,60,0,3000000,9.17,812,0,모바일앱,99999,0
48000000,51,0,3,352320,149,0,0,94.76,3858,10,0,5000000,8.59,962,0,모바일웹,99999,0
25600000,40,14616,9,87730,89,0,0,0,5777,91,1,21310000,8.26,872,1,모바일앱,99999,0
33600000,44,37340,0,64680,178,0,0,68.77,7253,87,0,3000000,8.59,810,1,홈페이지,99999,0
38400000,44,0,6,268370,142,0,0,98.21,4216,94,0,20000000,8.59,995,0,모바일앱,99999,0
48000000,46,39000,0,80000,127,0,0,99.86,7394,69,0,23900000,9.17,815,1,홈페이지,99999,0
20800000,54,0,1,119000,56,0,0,66.9,2663,51,1,3000000,8.59,913,0,모바일앱,99999,0
48000000,37,16000,7,130360,136,0,0,0,4337,84,1,25000000,8.59,884,1,모바일앱,99999,0
28000000,57,0,0,1014220,137,0,0,97.68,8798,100,0,20000000,8.13,880,0,홈페이지,99999,0
26400000,45,31443,2,470500,163,4,0,100,4477,61,0,3000000,8.59,814,0,홈페이지,99999,0
32000000,44,0,20,224340,112,0,0,80.46,5727,82,0,10000000,7.45,963,0,모바일앱,99999,0
28800000,46,11126,57,91930,157,1,0,91.38,3998,17,0,16170000,9.17,814,1,모바일앱,99999,0
34400000,52,0,2,177770,135,0,0,95.97,6059,79,0,15000000,8.13,951,0,모바일앱,99999,0
23200000,68,0,1,139580,97,0,0,64.44,6653,0,0,20000000,8.59,828,0,홈페이지,99999,0
26400000,43,9566,10,428180,226,0,0,92.65,8278,75,0,10000000,7.17,856,1,홈페이지,99999,0
29600000,46,31461,3,710600,145,1,0,100,5154,76,0,3000000,8.59,804,0,모바일앱,99999,0
37600000,41,24090,6,167310,34,0,0,0,7515,60,3,11990000,8.59,799,0,모바일웹,99999,0
50000000,44,33192,0,63450,113,0,0,88.37,4514,94,0,25000000,7.45,839,1,모바일앱,99999,0
50000000,61,0,15,454390,148,0,0,0,2727,88,1,25000000,9.34,976,0,모바일앱,99999,0
50000000,45,114180,26,102220,176,0,0,89.11,6439,62,0,22400000,7.12,888,0,모바일앱,99999,0
25600000,40,10383,0,80350,123,1,0,98.06,6106,77,0,1000000,8.59,810,1,모바일앱,99999,0
36000000,43,0,6,374160,105,0,0,100,3735,93,4,11000000,7.19,1000,0,모바일앱,99999,0
28000000,46,5000,2,100000,54,0,0,100,8070,46,1,2000000,8.26,959,0,모바일앱,99999,0
18400000,47,0,0,248300,103,0,0,98.93,3525,17,0,3000000,7.44,929,1,모바일앱,99999,0
34400000,41,6883,0,66020,117,0,0,99.17,5293,0,0,1000000,9.17,829,1,모바일앱,99999,0
29600000,38,14110,6,59970,143,0,0,100,3738,93,0,25000000,8.59,857,1,모바일앱,99999,0
46400000,42,0,14,513930,170,0,0,95.77,7685,86,1,20000000,7.06,974,0,홈페이지,99999,0
19200000,47,31100,0,128760,25,0,0,0,5052,95,0,3000000,7.5,849,1,홈페이지,99999,0
19200000,41,39248,0,74500,167,0,0,99.11,8062,70,0,2000000,8.13,896,0,모바일앱,99999,0
50000000,41,32900,1,85510,182,3,0,99.14,5258,75,0,25000000,9.17,797,1,모바일앱,99999,0
24000000,32,70148,11,117100,35,0,0,0,3734,74,0,4000000,9.17,815,1,모바일앱,99999,0
29600000,49,4750,2,112730,77,2,800,47.15,7752,68,0,6000000,9.17,787,2,홈페이지,202,0
25600000,50,20631,1,191670,195,0,0,80.8,9917,92,0,19900000,8.26,822,0,모바일앱,99999,0
50000000,37,94000,5,77660,140,0,0,100,4955,100,0,5000000,6.98,912,0,모바일앱,99999,0
50000000,45,0,11,507130,177,0,0,98.41,7074,99,0,25000000,7.11,963,0,홈페이지,99999,0
38400000,48,0,2,86800,136,0,0,0,3291,95,0,25000000,8.26,969,0,모바일앱,99999,0
48000000,39,0,6,222990,39,1,0,0,4312,89,1,2000000,9.17,850,0,모바일앱,252,0
50000000,58,45666,0,142000,45,1,0,0,8123,93,0,5000000,7.17,837,0,홈페이지,99999,0
27200000,44,0,10,279910,172,0,0,53.83,6114,60,0,5500000,7.06,969,0,모바일앱,99999,0
36800000,49,0,1,274650,189,0,0,87.22,10533,30,0,24000000,8.26,972,0,모바일앱,99999,0
50000000,59,32342,,150340,318,0,0,100,9831,62,,3100000,8.32,859,3,모바일앱,99999,0
17600000,44,52137,0,138500,25,0,0,0,4095,17,0,4610000,8.59,791,1,모바일앱,99999,0
33600000,42,46363,6,148040,162,1,10,0,4802,34,0,3000000,9.17,832,1,모바일앱,99999,0
28000000,48,21765,1,94080,146,1,0,91.65,5517,87,1,18990000,8.59,799,0,홈페이지,99999,0
49600000,53,40660,14,97230,160,0,0,93.87,3814,95,0,12000000,8.59,882,0,모바일앱,99999,0
24800000,48,25000,35,367050,131,0,0,98.29,1857,100,0,2000000,8.59,896,0,모바일앱,99999,0
50000000,63,4166,,449490,114,0,0,89.97,11468,76,,1000000,8.32,883,0,모바일앱,99999,0
32800000,49,0,,154750,168,0,0,97.42,8767,88,,12000000,8.32,909,0,모바일앱,99999,0
50000000,64,0,0,870330,71,0,0,0,9035,14,0,25000000,7.12,848,0,홈페이지,99999,0
25600000,37,5000,36,385780,59,0,0,97.03,5898,66,0,1200000,7.19,870,0,모바일앱,99999,0
29600000,61,58884,2,230280,156,1,0,97.5,5152,88,0,25000000,7.44,873,0,홈페이지,99999,0
31200000,49,0,1,199370,82,0,0,82.16,8526,27,0,25000000,6.98,861,2,홈페이지,99999,0
24000000,43,4278,1,133120,64,0,0,100,8002,62,0,3000000,8.26,883,0,모바일앱,99999,0
50000000,47,0,14,120030,155,0,0,94.34,4229,84,0,7000000,7.52,995,0,모바일앱,99999,0
48000000,58,0,6,163390,123,1,3000,81.02,11739,79,0,25000000,8.59,795,0,홈페이지,99999,0
42400000,54,0,3,89400,128,0,0,0,8205,73,2,25000000,8.88,985,0,모바일앱,99999,0
20800000,40,8854,2,53420,142,1,0,98.67,5378,73,0,1000000,7.5,856,1,모바일앱,99999,0
27200000,52,20924,1,389190,191,2,5400,99.35,8943,23,0,13720000,8.59,788,0,모바일웹,99999,0
24800000,44,0,4,163560,69,0,0,83.33,5607,17,0,5500000,9.17,822,0,모바일앱,99999,0
16800000,50,33797,0,54120,141,1,0,93.79,1408,48,0,5000000,9.17,824,0,모바일앱,99999,0
21600000,43,3000,4,200980,162,0,0,98.97,4200,51,0,1000000,9.17,870,1,모바일앱,99999,0
24800000,31,27252,0,67800,36,3,0,0,4065,58,0,8100000,9.17,800,2,모바일앱,99999,0
17600000,30,0,24,101790,165,0,0,100,2410,0,0,12100000,9.17,945,0,모바일앱,99999,1
30400000,47,0,1,112260,122,0,0,0,1180,17,0,8000000,9.17,918,0,모바일앱,99999,0
50000000,48,63400,45,50050,165,1,0,94.53,5984,73,0,2000000,8.59,829,1,모바일앱,99999,0
19200000,31,5800,1,243610,64,0,0,85.39,3577,62,0,11000000,8.59,891,0,모바일앱,99999,0
32000000,31,0,6,126780,85,0,0,100,3941,0,0,25000000,8.59,908,0,홈페이지,99999,0
50000000,37,98000,106,354800,34,0,0,0,4186,99,0,1000000,8.13,896,1,모바일앱,99999,0
0,47,0,0,248300,103,0,0,98.93,3525,17,0,3000000,7.44,929,1,모바일앱,99999,0
28800000,40,42800,2,146900,34,0,0,0,6427,84,0,25000000,8.59,789,0,모바일앱,99999,0
28800000,41,6000,1,69360,42,2,0,0,2280,83,1,2000000,9.17,819,0,모바일앱,99999,0
27200000,42,34650,11,279720,177,0,0,98.56,6573,96,0,10000000,8.26,801,0,모바일앱,99999,0
24000000,42,17600,1,67420,26,2,0,0,6638,47,0,2340000,9.17,816,1,모바일앱,99999,0
21600000,42,0,0,124900,35,0,0,0,4229,3,0,14850000,9.17,907,0,모바일앱,99999,1
48000000,47,21854,0,328700,100,0,0,86.67,8329,83,5,25000000,7.45,846,1,모바일앱,99999,0
28000000,56,28045,2,384490,76,0,0,90.58,8010,99,0,25000000,8.88,857,0,모바일앱,99999,0
32800000,41,0,11,110930,127,0,0,100,3477,91,0,25000000,7.45,958,0,모바일앱,99999,0
50000000,44,43039,1,57780,113,0,0,96.41,5412,91,0,10000000,7.19,839,0,모바일앱,99999,0
37600000,46,15000,,1178390,134,0,0,87.74,5490,81,,25000000,8.93,946,0,모바일앱,99999,0
34400000,45,13570,1,131820,102,3,0,82.49,5679,80,0,15000000,7.44,837,0,모바일앱,99999,0
50000000,66,40000,7,650000,91,0,0,36.07,12226,100,0,9000000,7.11,909,0,홈페이지,99999,0
36000000,37,24342,13,150770,189,1,0,94.71,6190,69,0,10000000,7.45,959,0,모바일앱,99999,0
23200000,46,20880,1,71400,166,0,0,87.54,2554,93,0,16420000,8.59,796,0,모바일앱,99999,0
18400000,47,50000,0,51010,106,0,0,0,5719,100,0,22940000,7.12,932,0,홈페이지,99999,1
20000000,32,0,2,235020,153,1,0,95.7,3942,83,0,11000000,8.59,985,0,모바일앱,99999,0
36000000,44,20645,3,281420,153,4,0,97.82,8068,79,0,3000000,9.17,802,0,모바일앱,99999,0
36000000,44,20645,3,281420,153,4,0,97.82,8068,79,0,12000000,9.17,802,0,모바일앱,99999,0
21600000,43,0,4,200980,162,0,0,98.97,4199,51,0,3000000,8.59,909,0,모바일앱,99999,0
44000000,42,25000,14,110320,153,1,0,0,7330,74,0,25000000,8.59,852,1,모바일앱,99999,0
25600000,40,0,3,278780,71,0,0,32.39,6804,87,0,7000000,8.26,959,0,모바일앱,99999,0
50000000,49,0,3,146350,104,0,0,0,11461,100,0,20000000,7.06,969,0,모바일앱,99999,0
21600000,36,12406,,168670,151,0,0,92.61,5211,70,,18000000,8.93,909,0,모바일앱,99999,0
36000000,34,40187,0,61920,87,3,0,89.18,4034,86,1,5580000,9.11,769,1,모바일앱,99999,0
25600000,47,0,3,114760,123,0,0,100,8645,104,0,24960000,7.12,907,0,모바일앱,99999,0
30400000,43,9957,2,488330,67,4,25700,88.91,3777,9,0,3000000,8.59,792,0,홈페이지,99999,0
24800000,51,50000,4,176960,123,0,0,0,4741,92,0,24180000,7.12,896,1,모바일앱,99999,0
27200000,36,5133,1,234280,67,0,0,79.18,3935,64,0,4000000,9.17,846,2,모바일앱,99999,0
22400000,43,23000,5,433100,190,0,0,100,9223,72,2,5000000,8.59,801,1,모바일앱,99999,0
