지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),지면온도(°C)
108,서울,2023-06-09 13:00,25.9,,2.5,56,993.9,40.7
108,서울,2023-06-09 14:00,26.2,,2.7,61,993.7,46.7
108,서울,2023-06-09 15:00,27.2,,2,49,993,49.5
108,서울,2023-06-09 16:00,27.8,,2.2,35,992.7,46.4
108,서울,2023-06-09 17:00,28.1,,1,37,992.4,41.8
108,서울,2023-06-09 18:00,28,,0.7,36,991.7,33.7
108,서울,2023-06-09 19:00,27.1,,1.6,36,992.4,26.5
108,서울,2023-06-09 20:00,25.7,,1.4,40,992.9,22.4
108,서울,2023-06-09 21:00,24.5,,0.8,49,993.6,21.8
108,서울,2023-06-09 22:00,23.5,,1.2,51,994,20.3
108,서울,2023-06-09 23:00,22.7,,1.6,54,993.8,19.4
108,서울,2023-06-10 0:00,22.2,,1.4,57,993.6,18.9
108,서울,2023-06-10 1:00,21.7,,3.1,65,994.2,18.8
108,서울,2023-06-10 2:00,21.2,,0.7,71,993.9,18.3
108,서울,2023-06-10 3:00,20.5,,2.3,75,993.8,17.6
108,서울,2023-06-10 4:00,21,,2.1,77,993.9,19.5
108,서울,2023-06-10 5:00,21.4,,1.5,79,994.2,18.9
108,서울,2023-06-10 6:00,21.3,,1.1,80,994.4,19.3
108,서울,2023-06-10 7:00,21.5,,1.1,76,994.4,22.5
108,서울,2023-06-10 8:00,23.2,,1.1,72,995,28.4
108,서울,2023-06-10 9:00,24.7,,1.3,68,994.6,34.5
108,서울,2023-06-10 10:00,25.6,,2.8,60,994.7,41.3
108,서울,2023-06-10 11:00,26.4,,2.7,55,994.4,45.7
108,서울,2023-06-10 12:00,27.5,,2.6,53,993.9,48.8
108,서울,2023-06-10 13:00,28.2,,3.1,49,993.8,45.3
108,서울,2023-06-10 14:00,28,,3.1,50,993.9,37.6
108,서울,2023-06-10 15:00,27.6,,3.5,50,993.5,33.3
108,서울,2023-06-10 16:00,24.6,0,3.6,67,994.1,26.8
108,서울,2023-06-10 17:00,22.8,0,4.4,74,994.2,32.4
108,서울,2023-06-10 18:00,23.1,,2.2,69,994.4,28.7
108,서울,2023-06-10 19:00,22,,2.3,73,994.6,23.6
108,서울,2023-06-10 20:00,21.4,,1.3,78,994.9,22
108,서울,2023-06-10 21:00,21.1,,3.5,75,995,21.1
108,서울,2023-06-10 22:00,20.7,,2.3,78,995.5,20.5
108,서울,2023-06-10 23:00,20.3,0.2,2,84,995.1,19.6
108,서울,2023-06-11 0:00,19.6,0.6,2.5,90,995.9,19.3
108,서울,2023-06-11 1:00,19.2,3.1,1.8,95,995.9,19.3
108,서울,2023-06-11 2:00,18.6,1.8,2.6,94,995,18.8
108,서울,2023-06-11 3:00,18.3,9.3,2.3,98,995,18
108,서울,2023-06-11 4:00,18.2,11.9,2.4,100,995.1,17.5
108,서울,2023-06-11 5:00,18,4.5,2.4,97,994.9,17.9
108,서울,2023-06-11 6:00,18,,2,95,995.2,18.4
108,서울,2023-06-11 7:00,18,1.6,2.3,96,995.6,18.8
108,서울,2023-06-11 8:00,19,,2,96,995.8,23.1
108,서울,2023-06-11 9:00,20.4,,2,87,996.1,24.9
108,서울,2023-06-11 10:00,22.3,,1.7,78,995.9,31.6
108,서울,2023-06-11 11:00,23.6,,2.1,72,995.6,32.1
108,서울,2023-06-11 12:00,24.8,,1.4,66,995.3,34.6
108,서울,2023-06-11 13:00,23.8,0,3.2,73,994.8,31.7
108,서울,2023-06-11 14:00,25.6,0,2.7,64,994.1,38
108,서울,2023-06-11 15:00,25.9,,2.4,59,994,31
108,서울,2023-06-11 16:00,26.8,,1.5,56,993.7,33.5
108,서울,2023-06-11 17:00,26.8,,2.1,57,993.6,31.8
108,서울,2023-06-11 18:00,26.1,,2.5,58,993.5,27.3
108,서울,2023-06-11 19:00,26.4,,2.8,58,994.1,25.6
108,서울,2023-06-11 20:00,24.4,,2.4,68,994.4,22.1
108,서울,2023-06-11 21:00,22.9,,2.3,68,995,20.4
108,서울,2023-06-11 22:00,21.6,,1.5,74,995.7,19.5
108,서울,2023-06-11 23:00,21,,1,75,995.6,18.8
108,서울,2023-06-12 0:00,20.5,,0.7,78,995.7,18.7
108,서울,2023-06-12 1:00,20.2,,0.2,79,995.7,18.5
108,서울,2023-06-12 2:00,19.7,,1.8,83,995.7,18.3
108,서울,2023-06-12 3:00,19.5,,1.1,84,995.7,17.8
108,서울,2023-06-12 4:00,19.1,,1,84,995.7,17.4
108,서울,2023-06-12 5:00,18.7,,0.8,85,996.3,16.9
108,서울,2023-06-12 6:00,18.5,,1.2,90,996.3,17.4
108,서울,2023-06-12 7:00,19.3,,1.8,88,996.4,20.4
108,서울,2023-06-12 8:00,20.8,,0.8,78,996.6,27.3
108,서울,2023-06-12 9:00,22.8,,1.4,68,996.4,27.9
108,서울,2023-06-12 10:00,24,,1.9,57,996.2,32.6
108,서울,2023-06-12 11:00,25.1,,2.5,55,996.1,36.9
108,서울,2023-06-12 12:00,26.1,,1.9,55,995.6,37.7
108,서울,2023-06-12 13:00,26.7,,1.6,54,995.2,37
108,서울,2023-06-12 14:00,27.4,,3.1,48,994.7,40.4
108,서울,2023-06-12 15:00,26,,4,55,994.5,32
108,서울,2023-06-12 16:00,24.4,,2.9,65,994.3,27.3
108,서울,2023-06-12 17:00,23.6,0,2.9,64,994.2,24.9
108,서울,2023-06-12 18:00,22.6,0,2.7,68,994.1,22.7
108,서울,2023-06-12 19:00,22.6,0,1.5,67,993.7,22.5
108,서울,2023-06-12 20:00,22.2,,2.1,70,994,20.4
108,서울,2023-06-12 21:00,21.5,,1.3,75,994.5,19.6
108,서울,2023-06-12 22:00,21.1,,1.8,79,994.9,19.4
108,서울,2023-06-12 23:00,20.8,,1.3,72,995,19.5
108,서울,2023-06-13 0:00,20.5,,1.8,69,994.9,19.2
108,서울,2023-06-13 1:00,20.4,,0.6,69,994.4,19.4
108,서울,2023-06-13 2:00,20.4,0,1.3,75,994.2,19.2
108,서울,2023-06-13 3:00,20.3,,1,77,994.2,19.1
108,서울,2023-06-13 4:00,20.2,0,1.6,78,994.3,18.5
108,서울,2023-06-13 5:00,19.8,,2.1,81,994.5,18
108,서울,2023-06-13 6:00,19.2,,2.2,86,994.6,17.9
108,서울,2023-06-13 7:00,19.6,,1.3,80,994.5,20.6
108,서울,2023-06-13 8:00,20.5,,2.1,74,994.7,27
108,서울,2023-06-13 9:00,22,,1.8,69,994.6,29.8
108,서울,2023-06-13 10:00,23.6,,1.8,62,994.3,36.4
108,서울,2023-06-13 11:00,24.1,,3.2,59,994.2,38.7
108,서울,2023-06-13 12:00,24.9,,3.1,62,994.3,47.1
108,서울,2023-06-13 13:00,25.6,,3.3,58,993.8,51.1
108,서울,2023-06-13 14:00,25.9,,3.9,57,993.4,50.3
108,서울,2023-06-13 15:00,25.7,,4.5,56,993.2,44.8
108,서울,2023-06-13 16:00,25.4,,4.1,57,993.1,40.7
108,서울,2023-06-13 17:00,24.1,,3.5,62,993.5,31.4
108,서울,2023-06-13 18:00,23.4,,3.5,60,993.6,27.6
108,서울,2023-06-13 19:00,22.5,,3.1,60,994.1,22.8
108,서울,2023-06-13 20:00,21.7,,1.8,70,994.2,20.2
108,서울,2023-06-13 21:00,21.1,,2.2,72,994.4,19.1
108,서울,2023-06-13 22:00,20.4,,1.1,78,994.7,18.4
108,서울,2023-06-13 23:00,19.9,,0.3,77,994.2,17.6
108,서울,2023-06-14 0:00,19.4,,0.5,78,994.2,17
108,서울,2023-06-14 1:00,19,,1.2,80,994.2,16.9
108,서울,2023-06-14 2:00,18.4,,0.7,81,994.3,16.4
108,서울,2023-06-14 3:00,18,,1.6,83,994.5,16.2
108,서울,2023-06-14 4:00,17.7,,0.8,87,994.7,16
108,서울,2023-06-14 5:00,17.6,,1.1,90,994.9,16.1
108,서울,2023-06-14 6:00,17.8,,1,92,995.4,18.2
108,서울,2023-06-14 7:00,18.4,,0.5,88,996,20.4
108,서울,2023-06-14 8:00,19.9,,1.3,83,996.3,26
108,서울,2023-06-14 9:00,20.9,,1.8,76,996.4,24.6
108,서울,2023-06-14 10:00,22.8,,2,67,996.2,35
108,서울,2023-06-14 11:00,23.3,,0.4,63,996.2,30.3
108,서울,2023-06-14 12:00,23.9,,1.9,60,995.9,29.7
108,서울,2023-06-14 13:00,25,,1.2,56,995.5,36.7
108,서울,2023-06-14 14:00,23.6,0.4,2.6,73,995.1,23.7
108,서울,2023-06-14 15:00,20,30.2,2.1,90,995.3,20.6
108,서울,2023-06-14 16:00,20.6,0,0.6,87,995,23.1
108,서울,2023-06-14 17:00,21.8,,1.5,80,994.7,26.5
108,서울,2023-06-14 18:00,23.6,,1.1,72,994.6,25.5
108,서울,2023-06-14 19:00,23.4,,1.4,70,994.7,22.8
108,서울,2023-06-14 20:00,21.8,,2.4,78,995.7,20.5
108,서울,2023-06-14 21:00,21.1,,0.7,82,996.1,19.6
108,서울,2023-06-14 22:00,20.5,,1,81,996.8,18.8
108,서울,2023-06-14 23:00,20.1,,0.5,84,997,18.5
108,서울,2023-06-15 0:00,19.8,,1,87,996.8,18.4
108,서울,2023-06-15 1:00,19.7,,0.9,88,996.9,18.5
108,서울,2023-06-15 2:00,19.4,,0.6,90,997.1,17.8
108,서울,2023-06-15 3:00,19,,0.7,90,997.1,17.3
108,서울,2023-06-15 4:00,18.5,,0.9,92,997.3,17
108,서울,2023-06-15 5:00,17.9,,1.7,91,997.7,16.7
108,서울,2023-06-15 6:00,17.8,,1.2,90,997.7,17.4
108,서울,2023-06-15 7:00,19,,1.9,88,998,20.2
108,서울,2023-06-15 8:00,19.8,,2.5,82,998.3,21.8
108,서울,2023-06-15 9:00,21.7,,1.7,73,998.3,28.8
108,서울,2023-06-15 10:00,22.9,,1.2,70,998.4,27.6
108,서울,2023-06-15 11:00,23.7,,2.1,70,998.5,30.6
108,서울,2023-06-15 12:00,25.3,,2.1,64,998.3,37.8
108,서울,2023-06-15 13:00,25.8,,2.5,63,997.6,36.4
108,서울,2023-06-15 14:00,27,,2.2,56,997.1,39.5
108,서울,2023-06-15 15:00,27.8,,2.9,52,996.8,39.7
108,서울,2023-06-15 16:00,28.2,,2.5,52,996.7,38.4
108,서울,2023-06-15 17:00,27.5,,3.5,57,996.9,34.8
108,서울,2023-06-15 18:00,26.6,,3.9,58,997.1,30.9
108,서울,2023-06-15 19:00,25.5,,3.6,63,998,26.2
108,서울,2023-06-15 20:00,23.5,,3.6,67,998.5,23.2
108,서울,2023-06-15 21:00,22.4,,3.1,67,999.2,20.3
108,서울,2023-06-15 22:00,21.4,,2.3,69,999.7,19.2
108,서울,2023-06-15 23:00,21,,1.8,72,1000.1,18.8
108,서울,2023-06-16 0:00,20.7,,1.5,72,1000.4,18.4
108,서울,2023-06-16 1:00,20.3,,1.5,77,1000.6,18.2
108,서울,2023-06-16 2:00,19.9,,1.8,81,1000.7,18
108,서울,2023-06-16 3:00,19.6,,1.2,84,1001,17.8
108,서울,2023-06-16 4:00,19.4,,1,88,1001.4,17.7
108,서울,2023-06-16 5:00,19.2,,0.4,87,1001.7,17.5
108,서울,2023-06-16 6:00,19.1,,0.9,88,1002.4,18.3
108,서울,2023-06-16 7:00,19.9,,1.1,87,1002.7,20.5
108,서울,2023-06-16 8:00,21.1,,1.5,82,1003.4,24.5
108,서울,2023-06-16 9:00,23,,1.7,74,1003.7,30
108,서울,2023-06-16 10:00,24.2,,2.3,69,1003.8,34.6
108,서울,2023-06-16 11:00,25.5,,3.1,59,1003.8,37.9
108,서울,2023-06-16 12:00,26.8,,3,48,1003.7,40.7
108,서울,2023-06-16 13:00,27.3,,3,49,1003.3,42.2
108,서울,2023-06-16 14:00,28.2,,3,48,1002.7,42.6
108,서울,2023-06-16 15:00,28.6,,2.9,48,1002.3,42.1
108,서울,2023-06-16 16:00,28.5,,3.6,50,1002.1,40.2
108,서울,2023-06-16 17:00,28.4,,3,47,1002,36.9
108,서울,2023-06-16 18:00,27.7,,3.4,49,1002,31.9
108,서울,2023-06-16 19:00,26.7,,2.3,51,1002,26
108,서울,2023-06-16 20:00,24.8,,4,49,1002.7,22.7
108,서울,2023-06-16 21:00,23.3,,3,56,1003,21.1
108,서울,2023-06-16 22:00,22.6,,1.6,60,1003.6,20.1
108,서울,2023-06-16 23:00,22,,1.3,64,1003.7,19.4
108,서울,2023-06-17 0:00,21.3,,1.5,68,1003.6,18.9
108,서울,2023-06-17 1:00,20.8,,2.1,68,1003.8,18.4
108,서울,2023-06-17 2:00,20.2,,1.8,70,1004,17.9
108,서울,2023-06-17 3:00,20,,1.8,72,1004.1,17.6
108,서울,2023-06-17 4:00,19.8,,1.9,73,1004.4,17.3
108,서울,2023-06-17 5:00,19.1,,1.1,76,1004.2,16.9
108,서울,2023-06-17 6:00,18.9,,1,75,1004.3,17.2
108,서울,2023-06-17 7:00,20.3,,0.7,72,1004.2,19.5
108,서울,2023-06-17 8:00,22,,0.4,64,1004,25.5
108,서울,2023-06-17 9:00,24.2,,2,56,1003.8,31
108,서울,2023-06-17 10:00,25.5,,2,52,1003.3,36.8
108,서울,2023-06-17 11:00,26.8,,2.9,46,1003.4,40.2
108,서울,2023-06-17 12:00,28,,2.5,44,1003.3,43
108,서울,2023-06-17 13:00,28.8,,2.4,41,1002.6,43.9
108,서울,2023-06-17 14:00,29.5,,2.4,43,1002,44.4
108,서울,2023-06-17 15:00,29.9,,2.9,42,1001.5,43.3
108,서울,2023-06-17 16:00,29.6,,2.8,48,1001.2,38.9
108,서울,2023-06-17 17:00,28.6,,3.1,45,1001,34.3
108,서울,2023-06-17 18:00,27,,3.5,43,1001,30.1
108,서울,2023-06-17 19:00,25.2,,2.5,45,1001,26.3
108,서울,2023-06-17 20:00,23.9,,2.8,50,1000.8,23.8
108,서울,2023-06-17 21:00,23.5,,2.7,60,1001,22.8
108,서울,2023-06-17 22:00,23.1,,1.6,63,1001.5,22.2
108,서울,2023-06-17 23:00,22.7,,1.8,63,1001.3,21.6
108,서울,2023-06-18 0:00,22.3,,2,65,1000.9,21.1
108,서울,2023-06-18 1:00,21.9,,2.4,66,1000.5,20.6
108,서울,2023-06-18 2:00,21.7,,2.2,68,1000.2,20.3
108,서울,2023-06-18 3:00,21.3,,2.2,74,999.8,20.1
108,서울,2023-06-18 4:00,21.2,,1.6,77,999.5,20
108,서울,2023-06-18 5:00,21,,1.9,79,999.3,19.7
108,서울,2023-06-18 6:00,20.8,,0.2,77,999.1,19.9
108,서울,2023-06-18 7:00,21.3,,0.8,75,999,21.5
108,서울,2023-06-18 8:00,22.8,,0.6,72,999,26.4
108,서울,2023-06-18 9:00,24.9,,0.6,62,998.4,31.3
108,서울,2023-06-18 10:00,25.9,,2.3,56,998.1,36.2
108,서울,2023-06-18 11:00,27.4,,2.5,52,997.6,42.8
108,서울,2023-06-18 12:00,28.9,,2.3,46,997.2,47.6
108,서울,2023-06-18 13:00,29.7,,2.7,46,996.7,49.3
108,서울,2023-06-18 14:00,31,,2,47,995.9,51.9
108,서울,2023-06-18 15:00,31.7,,3.3,45,995.3,51
108,서울,2023-06-18 16:00,32.2,,2.6,44,994.9,48.3
108,서울,2023-06-18 17:00,31.4,,3.3,49,994.9,43
108,서울,2023-06-18 18:00,30,,3.7,54,995.1,36.1
108,서울,2023-06-18 19:00,28.7,,2.6,56,995.3,29.4
108,서울,2023-06-18 20:00,26.8,,2.6,59,995.4,25.4
108,서울,2023-06-18 21:00,25.7,,2.8,61,995.9,23.8
108,서울,2023-06-18 22:00,25,,2.6,62,996.5,23
108,서울,2023-06-18 23:00,24.6,,2.1,65,996.6,22.5
108,서울,2023-06-19 0:00,24.2,,2,65,996.6,21.8
108,서울,2023-06-19 1:00,23.8,,2,67,996.4,21.4
108,서울,2023-06-19 2:00,23.9,,1,67,996.3,21.2
108,서울,2023-06-19 3:00,23.5,,2.4,76,996.2,21
108,서울,2023-06-19 4:00,23.3,,2,79,995.9,20.7
108,서울,2023-06-19 5:00,23.6,,2.6,75,996.1,20.8
108,서울,2023-06-19 6:00,23.5,,1.4,75,996.5,21.5
108,서울,2023-06-19 7:00,24.6,,2.2,70,996.6,25.8
108,서울,2023-06-19 8:00,26.5,,2.4,62,997,32.9
108,서울,2023-06-19 9:00,28.3,,2.2,55,997.2,33.5
108,서울,2023-06-19 10:00,29.8,,1.5,52,997,41.9
108,서울,2023-06-19 11:00,31,,1.8,51,996.6,46.5
108,서울,2023-06-19 12:00,31.9,,1.7,48,996.1,51.7
108,서울,2023-06-19 13:00,32.9,,1.9,46,995.5,53.7
108,서울,2023-06-19 14:00,33.7,,1.8,45,994.9,53.1
108,서울,2023-06-19 15:00,34,,2.1,44,994.1,50.8
108,서울,2023-06-19 16:00,33.4,,2.6,44,993.8,43
108,서울,2023-06-19 17:00,33.5,,2.3,45,993.9,41.3
108,서울,2023-06-19 18:00,33.3,,2.7,45,994.1,37.7
108,서울,2023-06-19 19:00,31.1,,2.8,58,994.8,30.6
108,서울,2023-06-19 20:00,29.9,,3.2,60,994.9,28.1
108,서울,2023-06-19 21:00,27.8,,2.1,58,995.3,25.7
108,서울,2023-06-19 22:00,27.1,,2.3,59,996,25
108,서울,2023-06-19 23:00,26.6,,2.5,60,996,24.5
108,서울,2023-06-20 0:00,26,,1,61,996.1,23.4
108,서울,2023-06-20 1:00,25.3,,1.8,64,995.8,22.8
108,서울,2023-06-20 2:00,25,,0.8,67,995.1,22.3
108,서울,2023-06-20 3:00,24.5,,0.6,68,994.8,21.5
108,서울,2023-06-20 4:00,24.4,,1.1,67,994.8,22
108,서울,2023-06-20 5:00,24.4,,2.1,61,995.1,22.4
108,서울,2023-06-20 6:00,24.5,,2.5,60,995.2,23.5
108,서울,2023-06-20 7:00,24.7,,1.3,62,995.1,25.3
108,서울,2023-06-20 8:00,25.2,,1.8,62,995.1,25.7
108,서울,2023-06-20 9:00,25.8,,2,64,995.2,27.5
108,서울,2023-06-20 10:00,26,,1.6,64,995.4,29.4
108,서울,2023-06-20 11:00,26.3,,2,58,995.5,31.4
108,서울,2023-06-20 12:00,25.9,,2.6,55,995.7,27.2
108,서울,2023-06-20 13:00,24.8,0,3.2,59,994.7,24
108,서울,2023-06-20 14:00,25,0,2.5,58,994.5,24.2
108,서울,2023-06-20 15:00,25.1,0,3.8,57,992.8,23.5
108,서울,2023-06-20 16:00,24.6,0,2.4,61,992.6,24.1
108,서울,2023-06-20 17:00,24.9,0,2,59,992.8,26.6
108,서울,2023-06-20 18:00,25.2,,2.3,60,992.7,26
108,서울,2023-06-20 19:00,25.1,,2.6,59,993,22
108,서울,2023-06-20 20:00,24.8,,2.1,64,992.8,21.7
108,서울,2023-06-20 21:00,24.8,,1.9,63,992.7,22.1
108,서울,2023-06-20 22:00,24.4,0,1.4,68,993,21.5
108,서울,2023-06-20 23:00,23,0.9,1.2,81,993.4,21.1
108,서울,2023-06-21 0:00,21.4,5.5,0.7,89,993.5,20.5
108,서울,2023-06-21 1:00,20.6,5.5,1.8,95,992.8,20.4
108,서울,2023-06-21 2:00,20.2,3.5,2.9,96,991.7,20.1
108,서울,2023-06-21 3:00,19.8,1,2.8,96,991.2,20
108,서울,2023-06-21 4:00,19.3,8.3,2.4,98,991.1,19.3
108,서울,2023-06-21 5:00,19.3,1.3,2.8,97,991.2,19.4
108,서울,2023-06-21 6:00,19.4,1,2.1,98,991.4,19.7
108,서울,2023-06-21 7:00,19.4,2.8,2.9,98,991.3,19.8
108,서울,2023-06-21 8:00,19.6,0.5,2.8,99,991.2,20.6
108,서울,2023-06-21 9:00,19.8,0.1,2.7,97,991.3,21.1
108,서울,2023-06-21 10:00,20,0.4,2.2,98,991,21.8
108,서울,2023-06-21 11:00,20.4,0.1,2.3,97,990.9,22.7
108,서울,2023-06-21 12:00,20.6,0,1.9,94,990.9,22.8
108,서울,2023-06-21 13:00,21.4,0.1,1.6,92,990.5,26
108,서울,2023-06-21 14:00,21.4,0,0.5,93,990.5,24.9
108,서울,2023-06-21 15:00,21.8,0.3,1.8,93,990.4,25.8
108,서울,2023-06-21 16:00,21.8,,2.8,89,990.4,24.2
108,서울,2023-06-21 17:00,21.8,,2.5,88,990.2,24
108,서울,2023-06-21 18:00,21.8,,2.4,89,990.4,23.2
108,서울,2023-06-21 19:00,21.5,0,2.8,87,990.9,22.2
108,서울,2023-06-21 20:00,21.3,,3.4,87,991.4,21.1
108,서울,2023-06-21 21:00,21,,1.8,86,991.7,20.7
108,서울,2023-06-21 22:00,20.7,,2.3,84,992.2,20.3
108,서울,2023-06-21 23:00,20.2,,1.1,87,992.2,19.6
108,서울,2023-06-22 0:00,19.9,,2.8,88,992.3,19.4
108,서울,2023-06-22 1:00,19.5,,0.3,89,992.5,19.3
108,서울,2023-06-22 2:00,19.4,,1.4,86,992.6,19.2
108,서울,2023-06-22 3:00,19.3,,1.4,88,992.8,19.4
108,서울,2023-06-22 4:00,19.2,,0.5,87,993.1,19.2
108,서울,2023-06-22 5:00,19,,1.3,87,993.2,18.7
108,서울,2023-06-22 6:00,19,,1.3,87,993.7,19.3
108,서울,2023-06-22 7:00,19.6,,1.5,84,993.8,20.8
108,서울,2023-06-22 8:00,20.7,,1.9,78,993.7,25.1
108,서울,2023-06-22 9:00,22,,2.4,74,994.1,29.5
108,서울,2023-06-22 10:00,23.4,,2.6,67,993.6,33.6
108,서울,2023-06-22 11:00,24.3,,2.7,65,993.5,33.3
108,서울,2023-06-22 12:00,24.8,,3.6,65,993.2,32.8
108,서울,2023-06-22 13:00,25.3,,3.7,64,992.9,32.1
108,서울,2023-06-22 14:00,26,,3.6,66,992.6,35.3
108,서울,2023-06-22 15:00,26.2,,4.8,65,992.4,33.9
108,서울,2023-06-22 16:00,25.6,,3.8,66,992.3,29.6
108,서울,2023-06-22 17:00,25.2,,4,67,992.4,27.5
108,서울,2023-06-22 18:00,24.4,0,3.6,72,992.4,24.8
108,서울,2023-06-22 19:00,24.1,0,2.5,74,993.2,23.7
108,서울,2023-06-22 20:00,23.2,,2.3,78,993.7,22
108,서울,2023-06-22 21:00,22.8,,1.7,81,994.4,21.9
108,서울,2023-06-22 22:00,22.3,,1.5,82,995,21
108,서울,2023-06-22 23:00,22.2,,0.9,84,995.6,20.8
108,서울,2023-06-23 0:00,21.8,,0.9,85,995.8,20.3
108,서울,2023-06-23 1:00,21.2,,1.5,88,996,19.7
108,서울,2023-06-23 2:00,20.5,,2.1,87,996.1,19.2
108,서울,2023-06-23 3:00,20.1,,1.7,90,996.3,18.9
108,서울,2023-06-23 4:00,20.2,,1.5,92,996.6,19.9
108,서울,2023-06-23 5:00,20.6,,1.1,92,997.2,20.3
108,서울,2023-06-23 6:00,20.8,,1,91,997.7,20.8
108,서울,2023-06-23 7:00,21,,2.3,88,998,21.1
108,서울,2023-06-23 8:00,21.3,,1.8,86,998.5,22
108,서울,2023-06-23 9:00,21.7,,1,85,999,23.2
108,서울,2023-06-23 10:00,22.7,,1.1,81,999.4,25.6
108,서울,2023-06-23 11:00,24.1,,1.3,77,999.8,30
108,서울,2023-06-23 12:00,25.5,,1.1,71,999.7,32.3
108,서울,2023-06-23 13:00,26.5,,1.6,67,999.5,38.7
108,서울,2023-06-23 14:00,28.1,,2.2,63,999,40.2
108,서울,2023-06-23 15:00,29.1,,1.4,58,998.5,39.6
108,서울,2023-06-23 16:00,29,,1.7,55,998.6,35.6
108,서울,2023-06-23 17:00,29.4,,2,50,998.7,32.1
108,서울,2023-06-23 18:00,28.7,,2.8,64,998.8,29
108,서울,2023-06-23 19:00,27.7,,2.4,68,999.5,26.1
108,서울,2023-06-23 20:00,26.5,,0.6,72,1000.1,24.2
108,서울,2023-06-23 21:00,25.8,,0.9,75,1000.7,23
108,서울,2023-06-23 22:00,25,,0.9,74,1001.1,22.2
108,서울,2023-06-23 23:00,24.3,,0.4,77,1001.7,21.6
108,서울,2023-06-24 0:00,23.8,,1,79,1001.9,21.2
108,서울,2023-06-24 1:00,23.2,,1.6,81,1002.2,20.9
108,서울,2023-06-24 2:00,22.6,,1.4,82,1002.1,20.5
108,서울,2023-06-24 3:00,22.4,,1.9,84,1002.4,20.3
108,서울,2023-06-24 4:00,22.3,,2.5,81,1002.4,20
108,서울,2023-06-24 5:00,22,,2.4,79,1003,19.6
108,서울,2023-06-24 6:00,21.9,,1.5,80,1003.5,20.1
108,서울,2023-06-24 7:00,22.8,,1.8,77,1004,21.8
108,서울,2023-06-24 8:00,24.4,,1.7,75,1004.3,26.2
108,서울,2023-06-24 9:00,25.8,,2.4,70,1004.3,30.7
108,서울,2023-06-24 10:00,27,,2.3,70,1004.3,35.3
108,서울,2023-06-24 11:00,28.1,,2,66,1004.3,37.7
108,서울,2023-06-24 12:00,29.1,,2,62,1004.1,40.6
108,서울,2023-06-24 13:00,29.7,,1.6,60,1003.5,37.9
108,서울,2023-06-24 14:00,30,,1,57,1003.2,35.1
108,서울,2023-06-24 15:00,30.3,,2.3,59,1002.9,34.6
108,서울,2023-06-24 16:00,30.9,,2.5,57,1002.6,36.6
108,서울,2023-06-24 17:00,30.6,,2.6,58,1002.2,32.9
108,서울,2023-06-24 18:00,30,,2.9,60,1002.2,29.4
108,서울,2023-06-24 19:00,28.9,,2.9,66,1002.9,27.1
108,서울,2023-06-24 20:00,27.8,,2.8,70,1003.3,25.1
108,서울,2023-06-24 21:00,26.8,,2.6,71,1003.8,23.9
108,서울,2023-06-24 22:00,26.3,,1.4,72,1004.1,23.3
108,서울,2023-06-24 23:00,25.7,,1.9,73,1004.2,22.9
108,서울,2023-06-25 0:00,25,,1.6,78,1004,22.4
108,서울,2023-06-25 1:00,24.4,,2,80,1004,22
108,서울,2023-06-25 2:00,23.9,,2.8,84,1003.9,21.7
108,서울,2023-06-25 3:00,23.5,,2.4,84,1003.6,21.8
108,서울,2023-06-25 4:00,23.3,,1.2,82,1003.4,21.6
108,서울,2023-06-25 5:00,23.1,,0.9,83,1003.5,21.6
108,서울,2023-06-25 6:00,22.8,,0.9,83,1003.6,21.5
108,서울,2023-06-25 7:00,23.7,,1.1,83,1003.7,23.6
108,서울,2023-06-25 8:00,25.4,,1,79,1003.9,28
108,서울,2023-06-25 9:00,27.1,,1.9,74,1003.5,32.7
108,서울,2023-06-25 10:00,28.8,,2.4,69,1002.9,37
108,서울,2023-06-25 11:00,30.1,,2.1,66,1002.4,41
108,서울,2023-06-25 12:00,31.2,,2,57,1001.9,44.1
108,서울,2023-06-25 13:00,31.8,,2.2,53,1001.1,41.5
108,서울,2023-06-25 14:00,32.2,,2.6,52,1000.3,42.7
108,서울,2023-06-25 15:00,32.5,,2.2,51,1000,42.3
108,서울,2023-06-25 16:00,32.5,,1.8,48,999.5,38.7
108,서울,2023-06-25 17:00,31.7,,1.8,50,999.4,34.6
108,서울,2023-06-25 18:00,31.2,,2.3,52,998.8,32.2
108,서울,2023-06-25 19:00,30.6,,2.3,55,998.9,29.7
108,서울,2023-06-25 20:00,30,,2.3,54,999.1,27.5
108,서울,2023-06-25 21:00,29.4,,2.7,56,999.2,26.5
108,서울,2023-06-25 22:00,28.8,,2.7,56,999.8,26
108,서울,2023-06-25 23:00,28.2,,3.1,59,999.5,24.9
108,서울,2023-06-26 0:00,27.5,,2.6,62,998.9,24.2
108,서울,2023-06-26 1:00,26.9,,2.8,60,997.9,23.8
108,서울,2023-06-26 2:00,26.5,,2.5,62,997.1,23.6
108,서울,2023-06-26 3:00,26.1,,3.1,63,996.8,23.3
108,서울,2023-06-26 4:00,25.5,0,4.3,68,996.4,22.6
108,서울,2023-06-26 5:00,23.6,1.2,2.2,85,995.8,22.3
108,서울,2023-06-26 6:00,22.4,8.7,2.4,95,996.5,21.6
108,서울,2023-06-26 7:00,22.3,4.4,2.2,93,996.7,22.2
